[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_020190898.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190899.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190900.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190901.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190903.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190904.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190905.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190906.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190907.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190908.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190909.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190910.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190911.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190912.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190913.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190914.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190915.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190917.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190918.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190919.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190920.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190921.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190923.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190925.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190926.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190927.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190928.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190930.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190931.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190932.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190933.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190935.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190936.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190937.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190938.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190939.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190940.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190941.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190942.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190943.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190944.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190945.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190947.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190948.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190949.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190950.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190951.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190952.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190953.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190954.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190955.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190958.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190959.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190960.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190961.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190962.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190963.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190964.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020190965.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190966.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190967.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190970.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190971.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190972.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190973.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190974.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190975.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190977.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190978.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190979.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190980.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190981.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190982.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190983.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190984.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190985.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190986.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190987.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190988.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190989.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190990.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190991.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190992.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190993.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190994.1 — 1.5 Mb, 0 hits in 0.00s
[offtarget]   NW_020190995.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190996.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190997.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020190998.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020190999.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191000.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191001.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191002.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191003.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191004.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191005.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191006.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191007.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191008.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191009.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191010.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191011.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191012.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191013.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191014.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191016.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191017.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191018.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191019.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191021.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191022.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191023.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191024.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191025.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191028.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191029.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191030.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191032.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191033.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191034.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191035.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191036.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191038.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191039.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191040.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191041.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191042.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191043.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191045.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191046.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191048.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191049.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191050.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191051.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191052.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191053.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191054.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191056.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191057.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191059.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191060.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191061.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191062.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191063.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191064.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191066.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191067.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191068.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191069.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191070.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191071.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191072.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191073.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191074.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191075.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191076.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191077.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191078.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191079.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191080.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191081.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191082.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191083.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191084.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191085.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191086.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191087.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191088.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191089.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191092.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191093.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191094.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191097.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191098.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191099.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191100.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191101.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191103.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191104.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191105.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191107.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191108.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191109.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191110.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191111.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191112.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191113.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191114.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191115.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191116.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191118.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191119.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191120.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191121.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191123.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191124.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191126.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191128.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191129.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191130.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191132.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191134.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191135.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191136.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191137.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191138.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191139.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191140.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191141.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191143.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191144.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191145.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191146.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191147.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191148.1 — 0.7 Mb, 0 hits in 0.00s
[offtarget]   NW_020191149.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191150.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191151.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191152.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191153.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191154.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191156.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191157.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191158.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191159.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191160.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191161.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191162.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191163.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191165.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191166.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191167.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191168.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191169.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191170.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191173.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191175.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191176.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191177.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191178.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191180.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191181.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191182.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191183.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191184.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191185.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191186.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191187.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191188.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191189.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191190.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191191.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191192.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191193.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191194.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191195.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191196.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191197.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191198.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191199.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191200.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191202.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191203.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191204.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191205.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191206.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191207.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191208.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191209.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191210.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191211.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191212.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191213.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191214.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191215.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191217.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191218.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191219.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191220.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191221.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191222.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191223.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191224.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191225.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191226.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191227.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191228.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191229.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191230.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191231.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191232.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191233.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191234.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191235.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191237.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191238.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191239.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191240.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191241.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191243.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191244.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191245.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191246.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191247.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191248.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191249.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191250.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191251.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191252.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191254.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191255.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191256.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191257.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191258.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191259.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191260.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191261.1 — 0.3 Mb, 0 hits in 0.00s
[offtarget]   NW_020191262.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191263.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191264.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191265.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191266.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191267.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191268.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191269.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191270.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191271.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191272.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191273.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191274.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191276.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191277.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191278.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191279.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191280.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191281.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191283.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191285.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_020191286.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191287.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191288.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191289.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191290.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191291.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191293.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191297.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191298.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_020191299.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191300.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191301.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191302.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191303.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191304.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191305.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191306.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191307.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191308.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191309.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191310.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191311.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191312.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191313.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191314.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191315.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191316.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191317.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_020191318.1 — 0.0 Mb, 0 hits in 0.00s
