[offtarget] Loaded 37 unique guides, max_mismatches=3
[offtarget]   NW_022184668.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184669.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184670.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184671.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184672.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184673.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184674.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184675.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184676.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184677.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184678.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184679.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184680.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184681.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184682.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184683.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184684.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184685.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184686.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184687.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184688.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184689.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184690.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184691.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184692.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184693.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184694.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184695.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184696.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184697.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184698.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184699.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184700.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184701.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184702.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184703.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184704.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184705.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184706.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184707.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184708.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184709.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184710.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184711.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184712.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184713.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184714.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184715.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184716.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184717.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184718.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184719.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184720.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184721.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184722.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184723.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184724.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184725.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184726.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184727.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184728.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184729.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184730.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184731.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184732.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184733.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184734.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184735.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184736.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184737.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184738.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184739.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184740.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184741.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184742.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184743.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184744.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184745.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184746.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184747.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184748.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184749.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184750.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184751.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184752.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184753.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184754.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184755.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184756.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184757.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184758.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184759.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184760.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184761.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184762.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184763.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184764.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184765.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184766.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184767.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184768.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184769.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184770.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184771.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184772.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184773.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184774.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184775.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184776.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184777.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184778.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184779.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184780.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184781.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184782.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184783.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184784.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184785.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184786.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184787.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184788.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184789.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184790.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184791.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184792.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184793.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184794.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184795.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184796.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184797.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184798.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184799.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184800.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184801.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184802.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184803.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184804.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184805.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184806.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184807.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184808.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184809.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184810.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184811.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184812.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184813.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184814.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184815.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184816.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184817.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184818.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184819.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184820.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184821.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184822.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184823.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184824.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184825.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184826.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184827.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184828.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184829.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184830.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184831.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184832.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184833.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184834.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184835.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184836.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184837.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184838.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184839.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184840.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184841.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184842.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184843.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184844.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184845.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184846.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184847.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184848.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184849.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184850.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184851.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184852.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184853.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184854.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184855.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184856.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184857.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184858.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184859.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184860.1 — 0.2 Mb, 0 hits in 0.00s
[offtarget]   NW_022184861.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184862.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184863.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184864.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184865.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184866.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184867.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184868.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184869.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184870.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184871.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184872.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184873.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184874.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184875.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184876.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184877.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184878.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184879.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184880.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184881.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184882.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184883.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184884.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184885.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184886.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184887.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184888.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184889.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184890.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184891.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184892.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184893.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184894.1 — 0.1 Mb, 0 hits in 0.00s
[offtarget]   NW_022184895.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184896.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184897.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184898.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184899.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184900.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184901.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184902.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184903.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184904.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184905.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184906.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184907.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184908.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184909.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184910.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184911.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184912.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184913.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184914.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184915.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184916.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184917.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184918.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184919.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184920.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184921.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184922.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184923.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184924.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184925.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184926.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184927.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184928.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184929.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184930.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184931.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184932.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184933.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184934.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184935.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184936.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184937.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184938.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184939.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184940.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184941.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184942.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184943.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184944.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184945.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184946.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184947.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184948.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184949.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184950.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184951.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184952.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184953.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184954.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184955.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184956.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184957.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184958.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184959.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184960.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184961.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184962.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184963.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184964.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184965.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184966.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184967.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184968.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184969.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184970.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184971.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184972.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184973.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184974.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184975.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184976.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184977.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184978.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184979.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184980.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184981.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184982.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184983.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184984.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184985.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184986.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184987.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184988.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184989.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184990.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184991.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184992.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184993.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184994.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184995.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184996.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184997.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184998.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022184999.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185000.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185001.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185002.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185003.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185004.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185005.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185006.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185007.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185008.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185009.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185010.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185011.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185012.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185013.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185014.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185015.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185016.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185017.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185018.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185019.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185020.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185021.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185022.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185023.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185024.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185025.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185026.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185027.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185028.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185029.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185030.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185031.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185032.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185033.1 — 0.0 Mb, 0 hits in 0.00s
[offtarget]   NW_022185034.1 — 0.0 Mb, 0 hits in 0.00s
